paper,title,author,affiliation,cite,year,collabs
14409,Viperin: An ancient radical SAM enzyme finds its place in modern cellular metabolism and innate immunity,"ghosh, soumi",Biological Department,0,2020,0
14410,CITED4 Protects Against Adverse Remodeling in Response to Physiological and Pathological Stress,"keshishian, hasmik",Broad Institute,1,2020,0
14411,BRD4 prevents the accumulation of R-loops and protects against transcription-replication collision events and DNA damage,"lam, fred c.",Koch Institute Integrative Cancer Research,0,2020,3
14412,Frustrated Potts model: Multiplicity eliminates chaos via reentrance,"berker, a. nihat",Physical Department,0,2020,0
14413,Emergent Spatial Structure and Entanglement Localization in Floquet Conformal Field Theory,"wen, xueda",Physical Department,0,2020,0
14415,Using nature's blueprint to expand catalysis with Earth-abundant metals,"radosevich, alexander t.",Chemical Department,0,2020,0
14416,DNA vaccine protection against SARS-CoV-2 in rhesus macaques,"loos, carolin",Ragon Institute,92,2020,0
14417,SARS-CoV-2 infection protects against rechallenge in rhesus macaques,"atyeo, caroline",Ragon Institute,78,2020,0
14418,Active learning and neural network potentials accelerate molecular screening of ether-based solvate ionic liquids,"wang, wujie",Material Science & Engineering Department,0,2020,0
14419,A high-temperature dielectric polymer poly(acrylonitrile butadiene styrene) with enhanced energy density and efficiency due to a cyano group,"zhang, lin",Media Lab,0,2020,0
14420,"Nanostructured conducting polymers and their composites: synthesis methodologies, morphologies and applications","lu, baoyang",Mechanical Engineering Department,1,2020,0
14421,Rational design of small molecule fluorescent probes for biological applications,"jun, joomyung, v",Chemical Department,0,2020,0
14422,Nanoscale silicon field emitter arrays with self-aligned extractor and focus gates,"rughoobur, girish",Microsystems Technology Labs,0,2020,0
14424,Engineering designer beta cells with a CRISPR-Cas9 conjugation platform,"lim, donghyun",Broad Institute,1,2020,1
14425,Understanding the diversity of the metal-organic framework ecosystem,"moosavi, seyed mohamad",Chemical Engineering Department,0,2020,1
14426,Face mask use in the general population and optimal resource allocation during the COVID-19 pandemic,"worby, colin j.",Broad Institute,1,2020,0
14427,Turn-on chemiluminescence probes and dual-amplification of signal for detection of amyloid beta species in vivo,"kumar, mohanraja",Chemical Department,0,2020,0
14428,High-temperature oxidation behaviour of AlxFeCrCoNi and AlTiVCr compositionally complex alloys,"esmaily, m.",Material Science & Engineering Department,2,2020,0
14429,Broadband slow-wave modulation in posterior and anterior cortex tracks distinct states of propofol-induced unconsciousness,"stephen, emily p.",Picower Institute,0,2020,2
14430,"Nicotinamide riboside with pterostilbene (NRPT) increases NAD(+) in patients with acute kidney injury (AKI): a randomized, double-blind, placebo-controlled, stepwise safety study of escalating doses of NRPT in patients with AKI","guarente, leonard",Biological Department,0,2020,0
14431,Strain-level epidemiology of microbial communities and the human microbiome,"yan, yan",Broad Institute,2,2020,0
14432,Personalized Connectome Mapping to Guide Targeted Therapy and Promote Recovery of Consciousness in the Intensive Care Unit,"zhou, david w.",Brain & Cognitive Science Department,1,2020,1
14434,Research priorities for supporting subnational climate policies,"klemun, magdalena m.",Institute Data Systems & Society,0,2020,0
14438,Monodisperse and Water-Soluble Quantum Dots for SWIR Imaging via Carboxylic Acid Copolymer Ligands,"nasilowski, michel",Chemical Department,1,2020,1
14440,Conformational Motions and Water Networks at the alpha/beta Interface in E. coli Ribonucleotide Reductase,"kang, gyunghoon",Howard Hughes Medicine Institute,0,2020,2
14441,Observation of Terahertz-Induced Magnetooscillations in Graphene,"bandurin, denis a.",Physical Department,2,2020,0
14442,Cholesterol Metabolism by Uncultured Human Gut Bacteria Influences Host Cholesterol Level,"kenny, douglas j.",Broad Institute,6,2020,1
14443,Synaptic Plasticity Induced by Differential Manipulation of Tonic and Phasic Motoneurons in Drosophila,"littleton, j. troy",Biological Department,1,2020,0
14444,High-Strain-Rate Behavior of a Viscoelastic Gel Under High-Velocity Microparticle Impact,"veysset, d.",Institute Soldier Nanotechnology,0,2020,1
14447,Challenges and prospects for negawatt trading in light of recent technological developments,"basnet, subarna",Chemical Department,0,2020,0
14449,Topological Nernst Effect of the Two-Dimensional Skyrmion Lattice,"kurumaji, t.",Physical Department,2,2020,0
14450,Predicting functional effects of missense variants in voltage-gated sodium and calcium channels,"heyne, henrike o.",Broad Institute,0,2020,0
14451,"Engineered PLGA microparticles for long-term, pulsatile release of STING agonist for cancer immunotherapy","lu, xueguang",David H Koch Institute Integrative Cancer Research,0,2020,4
14453,Sustained Activation of AMPK Enhances Differentiation of Human iPSC-Derived Cardiomyocytes via Sirtuin Activation,"ma, sa",Broad Institute,0,2020,2
14454,Hydrodynamic Quantum Field Theory: The Onset of Particle Motion and the Form of the Pilot Wave,"durey, matthew",Mathematics Department,0,2020,0
14455,Predicting Late Adolescent Anxiety From Early Adolescent Environmental Stress Exposure: Cognitive Control as Mediator,"tsai, nancy",Mcgovern Institute Brain Research Center,0,2020,0
14456,Bootstrap Embedding For Large Molecular Systems,"ye, hong-zhou",Chemical Department,0,2020,0
14457,Gut microbial co-abundance networks show specificity in inflammatory bowel disease and obesity,"xavier, ramnik j.",Broad Institute,2,2020,1
14458,Seedless Continuous Injection Synthesis of Indium Phosphide Quantum Dots as a Route to Large Size and Low Size Dispersity,"achorn, odin b.",Chemical Department,0,2020,0
14459,Facile and Time-Efficient Carboxylic Acid Functionalization of PIM-1: Effect on Molecular Packing and Gas Separation Performance,"wu, albert x.",Chemical Engineering Department,0,2020,1
14460,Validation of a Genome-Wide Polygenic Score for Coronary Artery Disease in South Asians,"wang, minxian",Broad Institute,1,2020,0
14461,Coronal Electron Density Fluctuations Inferred from Akatsuki Spacecraft Radio Observations,"wexler, d.",Broad Institute,0,2020,0
14462,Randomized trial shows healthcare payment reform has equal-sized spillover effects on patients not targeted by reform,"finkelstein, amy",Economics Department,1,2020,0
14464,Masses for the seven planets in K2-32 and K2-233 Four diverse planets in resonant chain and the first young rocky worlds,"osborn, hugh p.",Kavli Astrophysics & Space Science Institute,0,2020,0
14465,Persistent Activation of mRNA Translation by Transient Hsp90 Inhibition,"tsvetkov, peter",Broad Institute,1,2020,0
14466,Bacterial invaders drive CRC progression,"meyerson, matthew",Broad Institute,0,2020,0
14468,Advances in oligonucleotide drug delivery,"langer, robert",Chemical Engineering Department,2,2020,1
14471,Anisotropic X-Ray Scattering of Transiently Oriented Water,"hwang, harold y.",Chemical Department,0,2020,0
14472,"Cheaters, Liars, or Both? A New Classification of Dishonesty Profiles","pascual-ezama, david",Chemical Department,0,2020,2
14473,Quantum statistics and spacetime surgery,"wen, xiao-gang",Physical Department,1,2020,0
14475,Topological flat bands in frustrated kagome lattice CoSn,"kang, mingu",Physical Department,3,2020,0
14476,Cosmc controls B cell homing,"von andrian, ulrich h.",Ragon Institute,0,2020,0
14477,ContamLD: estimation of ancient nuclear DNA contamination using breakdown of linkage disequilibrium,"nakatsuka, nathan",Health Science & Technology Division,0,2020,1
14478,Altered RNA Splicing by Mutant p53 Activates Oncogenic RAS Signaling in Pancreatic Cancer,"raghavan, srivatsan",Broad Institute,2,2020,0
14479,Epigenomic State Transitions Characterize Tumor Progression in Mouse Lung Adenocarcinoma,"lafave, lindsay m.",David H Koch Institute Integrative Cancer Research,2,2020,3
14480,Emergence of a High-Plasticity Cell State during Lung Cancer Evolution,"marjanovic, nemanja",Broad Institute,3,2020,3
14482,Five thermal energy grand challenges for decarbonization,"henry, asegun",Mechanical Engineering Department,1,2020,0
14485,Biallelic loss of function variants inSYT2cause a treatable congenital onset presynaptic myasthenic syndrome,"chao, katherine r.",Broad Institute,1,2020,0
14486,Structural forecasting of species persistence under changing environments,"saavedra, serguei",Civil & Environmental Engineering Department,0,2020,0
14488,GABAergic Neurons in the Dorsal Raphe Nucleus that Express 5-HT3A Receptors Participate in Responses to Stress Hormones,"li, xiaotao",Brain & Cognitive Science Department,0,2020,0
14489,Augmented drawn construction symbols: A method for ad hoc robotic fabrication,"hesslink, jay",Brain & Cognitive Science Department,0,2020,0
14490,In Situ Formation of Multiple Schottky Barriers in a Ti(3)C(2)MXene Film and its Application in Highly Sensitive Gas Sensors,"cho, soo-yeon",Chemical Engineering Department,0,2020,0
14491,"2D Materials Based on Main Group Element Compounds: Phases, Synthesis, Characterization, and Applications","zhao, haotao",Mechanical Engineering Department,2,2020,0
14492,Molecular Dynamics-Based Simulation on Chemical Flooding Produced Emulsion Formation and Stabilization: A Critical Review,"rui, zhenhua",Mechanical Engineering Department,0,2020,0
14498,Tracking the Trajectory of Functional Humoral Immune Responses Following Acute HIV Infection,"jennewein, madeleine f.",Ragon Institute,0,2020,0
14499,A platform for multiplexed colorimetric microRNA detection using shape-encoded hydrogel particles,"juthani, nidhi",Chemical Engineering Department,1,2020,0
14500,Transcriptome analysis reveals overlap in fusion genes in a phase I clinical cohort of TNBC and HGSOC patients treated with buparlisib and olaparib,"waldschmidt, johannes m.",Broad Institute,0,2020,0
14501,A potent nuclear export mechanism imposes USP16 cytoplasmic localization during interphase,"mashtalir, nazar",Broad Institute,3,2020,0
14502,Combining genomics and epidemiology to track mumps virus transmission in the United States,"wohl, shirlee",Broad Institute,4,2020,1
14503,A molecular barcode to inform the geographical origin and transmission dynamics of Plasmodium vivax malaria,"taylor, aimee r.",Broad Institute,3,2020,0
14504,Hinge length contributes to the phagocytic activity of HIV-specific IgG1 and IgG3 antibodies,"broge, thomas",Ragon Institute,0,2020,0
14505,Complex nutrient channel phenotypes despite Mendelian inheritance in a Plasmodium falciparum genetic cross,"nasamu, armiyaw s.",Biological Engineering Department,3,2020,1
14506,"Modulation of N-Methyl-N-nitrosourea Mutagenesis in Mouse Embryo Fibroblasts Derived from the gpt Delta Mouse by an Inhibitor of the O-6-Methylguanine Methyltransferase, MGMT","thongararm, pennapa",Biological Engineering Department,1,2020,2
14508,Saliva MicroRNA Differentiates Children With Autism From Peers With Typical and Atypical Development,"carpenter, randall l.",Picower Institute,6,2020,0
14509,Extrusion of RNA from a DNA-Origami-Based Nanofactory,"hahn, jaeseung",Division Health Science & Technology,3,2020,0
14510,Tuning Nanoparticle Interactions with Ovarian Cancer through Layer-by-Layer Modification of Surface Chemistry,"hammond, paula t.",Chemical Engineering Department,5,2020,4
14511,Molecular Biology and Evolution of Cancer: From Discovery to Action,"megquier, kate",Broad Institute,4,2020,0
14512,Pathway paradigms revealed from the genetics of inflammatory bowel disease,"graham, daniel b.",Broad Institute,15,2020,1
14513,Probing the core of the strong nuclear interaction,"schmidt, a.",Microbiome Information & Therapeutics Lab,7,2020,0
14514,Spontaneous gyrotropic electronic order in a transition-metal dichalcogenide,"xu, su-yang",Physical Department,2,2020,0
14515,Real-time fMRI neurofeedback reduces auditory hallucinations and modulates resting state connectivity of involved brain regions: Part 2: Default mode network -preliminary evidence,"bauer, clemens c. c.",Brain & Cognitive Science Department,0,2020,1
14516,Model-Based Approach to the Joint Analysis of Single-Cell Data on Chromatin Accessibility and Gene Expression,"zamanighomi, mahdi",Broad Institute,0,2020,0
14517,Polymerization-Based Amplification for Target-Specific Colorimetric Detection of Amplified Mycobacterium tuberculosis DNA on Cellulose,"yee, emma h.",Broad Institute,3,2020,0
