paper,area,year
1317,Chemistry,2020
1318,Engineering,2020
1318,Operations Research & Management Science,2020
1420,Chemistry,2020
1420,Physics,2020
1435,Energy & Fuels,2020
1436,Energy & Fuels,2020
1547,Business & Economics,2020
1547,Environmental Sciences & Ecology,2020
1549,Engineering,2020
1570,Materials Science,2020
1570,Metallurgy & Metallurgical Engineering,2020
1578,Business & Economics,2020
1578,Environmental Sciences & Ecology,2020
1612,Psychology,2020
1654,Geochemistry & Geophysics,2020
1670,Thermodynamics,2020
1670,Engineering,2020
1670,Mechanics,2020
1865,Mathematics,2020
1871,Mathematics,2020
1875,Mathematics,2020
1876,Chemistry,2020
1877,Chemistry,2020
1881,Chemistry,2020
1881,Physics,2020
1958,Thermodynamics,2020
1958,Engineering,2020
1958,Mechanics,2020
1976,Biodiversity & Conservation,2020
1976,Environmental Sciences & Ecology,2020
2000,Spectroscopy,2020
2001,Engineering,2020
2001,Water Resources,2020
2002,Materials Science,2020
2003,Engineering,2020
2003,Instruments & Instrumentation,2020
2004,Chemistry,2020
2004,Materials Science,2020
2004,Physics,2020
2005,Science & Technology - Other Topics,2020
2005,Energy & Fuels,2020
2006,Engineering,2020
2007,Electrochemistry,2020
2008,Environmental Sciences & Ecology,2020
2009,Construction & Building Technology,2020
2009,Energy & Fuels,2020
2009,Engineering,2020
2010,Materials Science,2020
2010,Physics,2020
2011,Materials Science,2020
2011,Physics,2020
2012,Energy & Fuels,2020
2012,Engineering,2020
2013,Biochemistry & Molecular Biology,2020
2013,Chemistry,2020
2014,Engineering,2020
2015,Engineering,2020
2015,Operations Research & Management Science,2020
2016,Materials Science,2020
2017,Engineering,2020
2017,Telecommunications,2020
2018,Materials Science,2020
2019,Engineering,2020
2019,Instruments & Instrumentation,2020
2020,Business & Economics,2020
2021,Chemistry,2020
2022,Chemistry,2020
2022,Materials Science,2020
2023,Energy & Fuels,2020
2023,Engineering,2020
2024,Energy & Fuels,2020
2024,Engineering,2020
2025,Energy & Fuels,2020
2025,Engineering,2020
2026,Materials Science,2020
2027,Energy & Fuels,2020
2027,Engineering,2020
2028,Acoustics,2020
2028,Chemistry,2020
2029,Chemistry,2020
2029,Electrochemistry,2020
2029,Energy & Fuels,2020
2030,Construction & Building Technology,2020
2030,Engineering,2020
2030,Materials Science,2020
2033,Mechanics,2020
2033,Physics,2020
2042,Chemistry,2020
2042,Physics,2020
2043,Science & Technology - Other Topics,2020
2043,Materials Science,2020
2043,Physics,2020
2047,Energy & Fuels,2020
2047,Engineering,2020
2048,Thermodynamics,2020
2048,Energy & Fuels,2020
2048,Mechanics,2020
2049,Thermodynamics,2020
2049,Energy & Fuels,2020
2049,Mechanics,2020
2050,Physics,2020
2051,Chemistry,2020
2051,Materials Science,2020
2051,Physics,2020
2052,Materials Science,2020
2053,Materials Science,2020
2054,Chemistry,2020
2054,Materials Science,2020
2054,Physics,2020
2055,Chemistry,2020
2060,Chemistry,2020
2060,Physics,2020
2064,Materials Science,2020
2064,Physics,2020
2066,Engineering,2020
2067,Engineering,2020
2068,Chemistry,2020
2069,Chemistry,2020
2073,Optics,2020
2074,Chemistry,2020
2075,Chemistry,2020
2075,Materials Science,2020
2075,Metallurgy & Metallurgical Engineering,2020
2076,Operations Research & Management Science,2020
2076,Mathematics,2020
2077,Science & Technology - Other Topics,2020
2078,Chemistry,2020
2078,Engineering,2020
2078,Materials Science,2020
2078,Physics,2020
2079,Computer Science,2020
2080,Telecommunications,2020
2081,Construction & Building Technology,2020
2081,Engineering,2020
2081,Materials Science,2020
2082,Construction & Building Technology,2020
2082,Engineering,2020
2082,Materials Science,2020
2083,Engineering,2020
2083,Telecommunications,2020
2084,Energy & Fuels,2020
2085,Energy & Fuels,2020
2086,Energy & Fuels,2020
2087,Business & Economics,2020
2087,Transportation,2020
2088,Computer Science,2020
2088,Engineering,2020
2088,Telecommunications,2020
2089,Business & Economics,2020
2090,Computer Science,2020
2091,Electrochemistry,2020
2092,Materials Science,2020
2093,Chemistry,2020
2094,Energy & Fuels,2020
2095,Engineering,2020
2095,Water Resources,2020
2096,Geochemistry & Geophysics,2020
2096,Mineralogy,2020
2097,Engineering,2020
2098,Engineering,2020
2098,Water Resources,2020
2100,Chemistry,2020
2100,Physics,2020
2101,Chemistry,2020
2101,Physics,2020
2102,Chemistry,2020
2102,Physics,2020
2106,Thermodynamics,2020
2106,Mechanics,2020
2107,Engineering,2020
2108,Engineering,2020
2108,Instruments & Instrumentation,2020
2109,Thermodynamics,2020
2109,Engineering,2020
2109,Mechanics,2020
2110,Science & Technology - Other Topics,2020
2110,Physics,2020
2111,Chemistry,2020
2111,Engineering,2020
2112,Thermodynamics,2020
2112,Engineering,2020
2113,Business & Economics,2020
2114,Geology,2020
2115,Materials Science,2020
2116,Thermodynamics,2020
2117,Geology,2020
2118,Chemistry,2020
2118,Materials Science,2020
2119,Engineering,2020
2119,Materials Science,2020
2120,Chemistry,2020
2120,Materials Science,2020
2120,Physics,2020
2121,Energy & Fuels,2020
2121,Engineering,2020
2122,Science & Technology - Other Topics,2020
2122,Energy & Fuels,2020
2123,Mathematics,2020
2124,Chemistry,2020
2124,Physics,2020
2125,Engineering,2020
2126,Biodiversity & Conservation,2020
2126,Environmental Sciences & Ecology,2020
2127,Environmental Sciences & Ecology,2020
2128,Engineering,2020
2128,Materials Science,2020
2129,Chemistry,2020
2129,Science & Technology - Other Topics,2020
2129,Materials Science,2020
2130,Engineering,2020
2130,Materials Science,2020
2131,Energy & Fuels,2020
2131,Engineering,2020
2132,Mathematics,2020
2133,Chemistry,2020
2136,Chemistry,2020
2136,Materials Science,2020
2136,Physics,2020
2137,Chemistry,2020
2137,Materials Science,2020
2137,Physics,2020
2140,Thermodynamics,2020
2140,Chemistry,2020
2140,Mechanics,2020
2140,Physics,2020
2141,Engineering,2020
2141,Mathematics,2020
2142,Thermodynamics,2020
2142,Chemistry,2020
2142,Mechanics,2020
2142,Physics,2020
2143,Science & Technology - Other Topics,2020
2144,Chemistry,2020
2144,Engineering,2020
2145,Chemistry,2020
2145,Engineering,2020
2149,Chemistry,2020
2151,Engineering,2020
2151,Instruments & Instrumentation,2020
2152,Chemistry,2020
2153,Chemistry,2020
2154,Chemistry,2020
2156,Zoology,2020
2158,Science & Technology - Other Topics,2020
2159,Construction & Building Technology,2020
2159,Engineering,2020
2159,Materials Science,2020
2162,Chemistry,2020
2162,Electrochemistry,2020
2162,Energy & Fuels,2020
2163,Chemistry,2020
2164,Construction & Building Technology,2020
2164,Engineering,2020
2164,Materials Science,2020
2165,Science & Technology - Other Topics,2020
2166,Construction & Building Technology,2020
2166,Engineering,2020
2166,Materials Science,2020
2167,Energy & Fuels,2020
2167,Engineering,2020
2168,Energy & Fuels,2020
2168,Engineering,2020
2170,Chemistry,2020
2170,Physics,2020
2171,Energy & Fuels,2020
2171,Materials Science,2020
2171,Physics,2020
2173,Science & Technology - Other Topics,2020
2174,Optics,2020
2174,Physics,2020
2176,Thermodynamics,2020
2176,Energy & Fuels,2020
2176,Mechanics,2020
2177,Chemistry,2020
2177,Physics,2020
2178,Chemistry,2020
2178,Physics,2020
2179,Chemistry,2020
2179,Physics,2020
2180,Chemistry,2020
2180,Physics,2020
2181,Chemistry,2020
2181,Physics,2020
2182,Thermodynamics,2020
2182,Energy & Fuels,2020
2183,Thermodynamics,2020
2183,Energy & Fuels,2020
2184,Chemistry,2020
2185,Physics,2020
2186,Energy & Fuels,2020
2186,Engineering,2020
2187,Astronomy & Astrophysics,2020
2187,Physics,2020
2188,Chemistry,2020
2188,Electrochemistry,2020
2188,Energy & Fuels,2020
2193,Construction & Building Technology,2020
2193,Engineering,2020
2193,Materials Science,2020
2194,Construction & Building Technology,2020
2194,Engineering,2020
2194,Materials Science,2020
2196,Geochemistry & Geophysics,2020
2198,Science & Technology - Other Topics,2020
2199,Chemistry,2020
2199,Materials Science,2020
2200,Science & Technology - Other Topics,2020
2202,Physics,2020
2204,Science & Technology - Other Topics,2020
2205,Mathematics,2020
2207,Chemistry,2020
2207,Electrochemistry,2020
2207,Energy & Fuels,2020
2208,Chemistry,2020
2208,Electrochemistry,2020
2208,Energy & Fuels,2020
2211,Automation & Control Systems,2020
2211,Mathematics,2020
2212,Mathematics,2020
2213,Polymer Science,2020
2214,Chemistry,2020
2214,Engineering,2020
2214,Materials Science,2020
2214,Physics,2020
2215,Physical Geography,2020
2215,Remote Sensing,2020
2216,Mathematics,2020
2217,Energy & Fuels,2020
2218,Mathematics,2020
2219,Chemistry,2020
2219,Engineering,2020
2219,Materials Science,2020
2219,Physics,2020
2220,Chemistry,2020
2221,Engineering,2020
2222,Engineering,2020
2223,Thermodynamics,2020
2224,Mathematics,2020
2225,Biochemistry & Molecular Biology,2020
2225,Chemistry,2020
2226,Biochemistry & Molecular Biology,2020
2226,Chemistry,2020
2227,Science & Technology - Other Topics,2020
2227,Materials Science,2020
2228,Science & Technology - Other Topics,2020
2228,Materials Science,2020
2229,Chemistry,2020
2229,Materials Science,2020
2230,Mathematics,2020
2231,Engineering,2020
2232,Engineering,2020
2233,Physics,2020
2234,Chemistry,2020
2234,Energy & Fuels,2020
2234,Materials Science,2020
2235,Computer Science,2020
2235,Construction & Building Technology,2020
2235,Engineering,2020
2235,Materials Science,2020
2236,Engineering,2020
2236,Telecommunications,2020
2237,Energy & Fuels,2020
2238,Energy & Fuels,2020
2238,Engineering,2020
2239,Energy & Fuels,2020
2239,Engineering,2020
2240,Energy & Fuels,2020
2240,Engineering,2020
2241,Chemistry,2020
2242,Chemistry,2020
2242,Materials Science,2020
2242,Physics,2020
2243,Chemistry,2020
2243,Materials Science,2020
2243,Physics,2020
2244,Chemistry,2020
2244,Food Science & Technology,2020
2245,Mechanics,2020
2245,Physics,2020
2246,Science & Technology - Other Topics,2020
2247,Environmental Sciences & Ecology,2020
2247,Marine & Freshwater Biology,2020
2247,Toxicology,2020
2248,Science & Technology - Other Topics,2020
2249,Energy & Fuels,2020
2250,Electrochemistry,2020
2251,Electrochemistry,2020
2252,Energy & Fuels,2020
2253,Chemistry,2020
2253,Engineering,2020
2253,Materials Science,2020
2253,Physics,2020
2254,Energy & Fuels,2020
2255,Energy & Fuels,2020
2256,Chemistry,2020
2257,Mechanics,2020
2257,Physics,2020
2258,Engineering,2020
2258,Telecommunications,2020
2259,Mathematics,2020
2260,Engineering,2020
2260,Telecommunications,2020
2261,Computer Science,2020
2261,Engineering,2020
2261,Operations Research & Management Science,2020
2261,Telecommunications,2020
2262,Biochemistry & Molecular Biology,2020
2262,Chemistry,2020
2262,Polymer Science,2020
2263,Biochemistry & Molecular Biology,2020
2263,Chemistry,2020
2263,Polymer Science,2020
2266,Engineering,2020
2267,Engineering,2020
2268,Materials Science,2020
2269,Physics,2020
2270,Energy & Fuels,2020
2270,Materials Science,2020
2270,Physics,2020
2271,Materials Science,2020
2271,Physics,2020
2272,Engineering,2020
2272,Instruments & Instrumentation,2020
2273,Chemistry,2020
2273,Physics,2020
2274,Chemistry,2020
2274,Physics,2020
2275,Chemistry,2020
2275,Physics,2020
2276,Physics,2020
2277,Engineering,2020
2278,Materials Science,2020
2278,Mechanics,2020
2279,Materials Science,2020
2280,Materials Science,2020
2281,Social Sciences - Other Topics,2020
2282,Engineering,2020
2282,Instruments & Instrumentation,2020
2282,Materials Science,2020
2283,Information Science & Library Science,2020
2284,Geology,2020
2284,Oceanography,2020
2285,Engineering,2020
2286,Chemistry,2020
2287,Research & Experimental Medicine,2020
2288,Materials Science,2020
2289,Engineering,2020
2289,Science & Technology - Other Topics,2020
2289,Instruments & Instrumentation,2020
2289,Physics,2020
2290,Computer Science,2020
2291,Materials Science,2020
2291,Physics,2020
2292,Chemistry,2020
2292,Nuclear Science & Technology,2020
2292,Physics,2020
2293,Materials Science,2020
2293,Physics,2020
2294,Fisheries,2020
2295,Energy & Fuels,2020
2295,Engineering,2020
2296,Chemistry,2020
2297,Chemistry,2020
2300,Chemistry,2020
2301,Chemistry,2020
2301,Electrochemistry,2020
2301,Energy & Fuels,2020
2301,Materials Science,2020
2303,Physics,2020
2304,Science & Technology - Other Topics,2020
2304,Materials Science,2020
2304,Physics,2020
2307,Chemistry,2020
2307,Food Science & Technology,2020
2307,Spectroscopy,2020
2314,Engineering,2020
2314,Materials Science,2020
2315,Engineering,2020
2316,Engineering,2020
2318,Chemistry,2020
2319,Energy & Fuels,2020
2319,Engineering,2020
2320,Energy & Fuels,2020
2320,Engineering,2020
2321,Energy & Fuels,2020
2321,Engineering,2020
2322,Astronomy & Astrophysics,2020
2322,Physics,2020
2323,Chemistry,2020
2326,Chemistry,2020
2327,Chemistry,2020
2329,Chemistry,2020
2330,Construction & Building Technology,2020
2330,Engineering,2020
2331,Chemistry,2020
2331,Physics,2020
2332,Chemistry,2020
2332,Polymer Science,2020
2333,Spectroscopy,2020
2334,Chemistry,2020
2334,Science & Technology - Other Topics,2020
2334,Materials Science,2020
2335,Chemistry,2020
2335,Food Science & Technology,2020
2335,Nutrition & Dietetics,2020
2336,Chemistry,2020
2336,Food Science & Technology,2020
2336,Nutrition & Dietetics,2020
2337,Science & Technology - Other Topics,2020
2338,Chemistry,2020
2339,Chemistry,2020
2339,Materials Science,2020
2339,Physics,2020
2339,Polymer Science,2020
2340,Materials Science,2020
2340,Physics,2020
2342,Automation & Control Systems,2020
2342,Engineering,2020
2342,Instruments & Instrumentation,2020
2343,Energy & Fuels,2020
2343,Nuclear Science & Technology,2020
2346,Geology,2020
2347,Construction & Building Technology,2020
2347,Engineering,2020
2347,Materials Science,2020
2348,Construction & Building Technology,2020
2348,Engineering,2020
2348,Materials Science,2020
2349,Engineering,2020
2349,Materials Science,2020
2349,Physics,2020
2351,Materials Science,2020
2351,Mechanics,2020
2353,Engineering,2020
2354,Chemistry,2020
2356,Chemistry,2020
2356,Nuclear Science & Technology,2020
2357,Automation & Control Systems,2020
2357,Engineering,2020
2358,Chemistry,2020
2360,Chemistry,2020
2362,Chemistry,2020
2362,Science & Technology - Other Topics,2020
2362,Engineering,2020
2365,Computer Science,2020
2365,Construction & Building Technology,2020
2365,Engineering,2020
2365,Materials Science,2020
2366,Computer Science,2020
2366,Construction & Building Technology,2020
2366,Engineering,2020
2366,Materials Science,2020
2367,Engineering,2020
2368,Engineering,2020
2369,Science & Technology - Other Topics,2020
2370,Science & Technology - Other Topics,2020
2371,Materials Science,2020
2372,Chemistry,2020
2373,Environmental Sciences & Ecology,2020
2373,"Public, Environmental & Occupational Health",2020
2374,Science & Technology - Other Topics,2020
2374,Materials Science,2020
2375,Engineering,2020
2376,Science & Technology - Other Topics,2020
2377,Pharmacology & Pharmacy,2020
2378,Geochemistry & Geophysics,2020
2379,Materials Science,2020
2380,Science & Technology - Other Topics,2020
2380,Materials Science,2020
2381,Science & Technology - Other Topics,2020
2381,Materials Science,2020
2382,Water Resources,2020
2383,Engineering,2020
2383,Water Resources,2020
2384,Engineering,2020
2385,Engineering,2020
2386,Engineering,2020
2387,Engineering,2020
2388,Engineering,2020
2388,Telecommunications,2020
2389,Computer Science,2020
2389,Engineering,2020
2389,Telecommunications,2020
2390,Energy & Fuels,2020
2391,Materials Science,2020
2391,Optics,2020
2392,Chemistry,2020
2393,Geology,2020
2394,Energy & Fuels,2020
2394,Engineering,2020
2395,Energy & Fuels,2020
2396,Biochemistry & Molecular Biology,2020
2396,Chemistry,2020
2397,Energy & Fuels,2020
2398,Environmental Sciences & Ecology,2020
2398,"Public, Environmental & Occupational Health",2020
2399,Engineering,2020
2400,Biochemistry & Molecular Biology,2020
2400,Chemistry,2020
2401,Engineering,2020
2401,Telecommunications,2020
2402,Geochemistry & Geophysics,2020
2402,Engineering,2020
2403,Chemistry,2020
2404,Chemistry,2020
2406,Chemistry,2020
2406,Energy & Fuels,2020
2406,Materials Science,2020
2407,Biochemistry & Molecular Biology,2020
2407,Chemistry,2020
2408,Science & Technology - Other Topics,2020
2409,Science & Technology - Other Topics,2020
2409,Energy & Fuels,2020
2410,Computer Science,2020
2411,Geology,2020
2412,Biotechnology & Applied Microbiology,2020
2412,Chemistry,2020
2412,Engineering,2020
2413,Science & Technology - Other Topics,2020
2413,Engineering,2020
